Time	LLRF:BRD2:NTC2:TEMP [degC]	LLRF:BRD2:NTC0:TEMP [degC]	LLRF:BRD2:NTC1:TEMP [degC]	LLRF:BRD3:NTC0:TEMP [degC]	LLRF:BRD3:NTC2:TEMP [degC]	LLRF:BRD3:NTC1:TEMP [degC]	LLRF:BRD1:NTC1:TEMP [degC]	LLRF:BRD1:NTC2:TEMP [degC]	LLRF:BRD1:NTC3:TEMP [degC]	LLRF:BRD1:NTC0:TEMP [degC]	
08/29/2022 15:26:28.104396	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:28.202445	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:28.300502	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:28.398627	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:28.496638	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:28.594679	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:28.692735	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:28.790746	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:28.888755	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:28.986809	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:29.085663	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:29.186797	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:29.284811	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:29.382862	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:29.480874	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:29.578882	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:29.676909	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:29.774929	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:29.872942	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:29.970993	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:30.069163	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.167220	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.265229	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.363241	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.461265	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.559280	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.657295	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.755306	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.853316	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:30.951335	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:31.050220	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.148298	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.246315	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.344423	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.442446	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.540508	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.638522	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:31.736592	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.834645	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:31.940445	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.039434	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.137448	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.235456	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.333462	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.431472	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.529493	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.627509	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.725523	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.823536	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:32.921545	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.019561	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:33.118598	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.216671	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.314684	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.412694	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.510709	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.608722	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.706743	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1672	21.9693	
08/29/2022 15:26:33.804820	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:33.902898	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.000907	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.099522	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.197547	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.295556	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.393566	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.491573	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.589599	23.0044	21.5957	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.687642	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.785705	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.883722	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:34.981739	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.080167	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.178234	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.276239	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.374312	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.472322	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.570332	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.668341	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.766351	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.864371	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:35.962389	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.060944	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.159020	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.257031	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.355050	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.453067	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.551205	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.649237	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.747249	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.845756	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:36.943771	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.042231	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.140243	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.238255	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:37.336303	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.434371	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.532450	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:37.630512	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.728555	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.826566	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:37.924583	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.022596	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.121189	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.219317	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.317350	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.415419	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.513501	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.611530	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:38.709558	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:38.807592	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:38.905655	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.003748	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:39.102003	23.0044	21.5957	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.200088	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.298170	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.396229	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.494300	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.592320	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.690421	23.0044	21.5957	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.788530	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.886578	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:39.984636	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:40.082977	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:40.181058	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:40.279077	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:40.377182	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:40.475265	23.0265	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:40.573330	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:40.671371	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:40.769383	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:40.867418	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:40.965512	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:41.064242	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:41.162534	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:41.260617	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:41.361110	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:41.459154	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:41.557231	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:41.655273	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:41.753311	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:41.852117	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:41.950168	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.048787	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.146896	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.244983	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.343073	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.447920	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.546057	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:42.644211	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.742252	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.840265	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:42.945613	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.044263	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.142281	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.240297	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.338533	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.436546	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.534560	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.632576	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.730643	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.830975	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:43.928986	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.027580	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.125692	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.223701	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.321707	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.419714	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.518946	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.617439	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.715461	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.813471	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:44.911504	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.009591	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.108308	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.206321	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.304372	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.402404	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.500411	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.598421	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:45.696466	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:45.794510	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:45.892528	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:45.990593	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.089219	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:46.187319	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.285451	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.383466	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.481525	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.579537	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.677594	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.775613	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:46.873684	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:46.972253	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.070845	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:47.169021	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.267091	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.366204	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.464244	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.562296	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.660309	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.758322	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.856396	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:47.954480	23.0265	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.053317	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.151355	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.249372	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.347381	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.445393	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
